Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Brazil,Price / Brazil,Compare At Price / Brazil,Included / International,Price / International,Compare At Price / International,Status
melissa-glass-heel,,,,,,,,,38,,,,,"",0.0,shopify,999,deny,manual,59.90,199.67,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185938.414.jpg?v=1715450560,5,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-glass-heel,,,,,,,,,39/40,,,,,"",0.0,shopify,999,deny,manual,59.90,199.67,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-glass-heel-1,Melissa Glass Heel,"<p><span>A nova Melissa Glass Heel promete conquistar todas as M-Lovers que adoram explorar o melhor da moda através da originalidade e singularidade. O mais novo modelo da Melissa possui um salto de 9cm com efeito de vidro translúcido e um detalhe em formato de coração, que da um charme nesta novidade!</span></p>",Saint,,"","",true,Tamanho,33/34,,,,,"",0.0,shopify,999,deny,manual,59.90,199.67,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T190038.650.jpg?v=1715450552,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-glass-heel-1,,,,,,,,,35,,,,,"",0.0,shopify,999,deny,manual,59.90,199.67,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T190038.973.jpg?v=1715450552,2,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-glass-heel-1,,,,,,,,,36,,,,,"",0.0,shopify,999,deny,manual,59.90,199.67,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T190039.060.jpg?v=1715450552,3,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-glass-heel-1,,,,,,,,,37,,,,,"",0.0,shopify,999,deny,manual,59.90,199.67,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T190038.733.jpg?v=1715450552,4,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-glass-heel-1,,,,,,,,,38,,,,,"",0.0,shopify,999,deny,manual,59.90,199.67,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T190038.873.jpg?v=1715450552,5,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-glass-heel-1,,,,,,,,,39/40,,,,,"",0.0,shopify,999,deny,manual,59.90,199.67,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-glass-heel-2,Melissa Glass Heel,"<p><span>A nova Melissa Glass Heel promete conquistar todas as M-Lovers que adoram explorar o melhor da moda através da originalidade e singularidade. O mais novo modelo da Melissa possui um salto de 9cm com efeito de vidro translúcido e um detalhe em formato de coração, que da um charme nesta novidade!</span></p>",Saint,,"","",true,Tamanho,33/34,,,,,"",0.0,shopify,999,deny,manual,59.90,199.67,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T190119.309.jpg?v=1715450543,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-glass-heel-2,,,,,,,,,35,,,,,"",0.0,shopify,999,deny,manual,59.90,199.67,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T190120.028.jpg?v=1715450543,2,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-glass-heel-2,,,,,,,,,36,,,,,"",0.0,shopify,999,deny,manual,59.90,199.67,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T190120.137.jpg?v=1715450543,3,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-glass-heel-2,,,,,,,,,37,,,,,"",0.0,shopify,999,deny,manual,59.90,199.67,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T190120.219.jpg?v=1715450543,4,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-glass-heel-2,,,,,,,,,38,,,,,"",0.0,shopify,999,deny,manual,59.90,199.67,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T190119.384.jpg?v=1715450543,5,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-glass-heel-2,,,,,,,,,39/40,,,,,"",0.0,shopify,999,deny,manual,59.90,199.67,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
